"name","metric","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","cmi_max","cmi_mean","cmi_min","cmi_range","fgd","gdd0","gddlgd0","gdgfgd0","gsl","gsp","gst","ngd0","longitude","latitude"
"Rhinanthus minor","Q95",5.15000000000003,9.1,0.318800005912781,925.74,18.45,-2.76999999999995,32.1,13.35,8.25000000000006,13.63,-0.249999999999943,2321.82,275.64,122.28,46.5,751.14,398.16,577.14,671.34,238.72,134.14,36.06,234.54,213.5,2004.7,327,121,194,1182.36,10.65,296.799999999999,30.16362,70.29756
"Rhinanthus minor","range",6,6.2,0.156600005626678,517.24,6.80000000000001,13.16,17.28,18.3,16.16,4.67999999999998,11.28,1674.56,183.9,93.96,29.04,502.8,307.44,351.44,561.32,198.68,124.68,93.36,162.86,70.5,900.44,42,47,111.95,880.199999999999,4.89499999999998,127.799999999999,52.88696,24.07198
"Rhinanthus minor","optimum",1.63,5.6,0.187,730.8,15.57,-13.47,29.2,11.21,-4.66,11.5,-8.89,814.3,111.9,39.6,27.6,298.1,129.7,300.4,163.5,60,24.1,-25,86.3,160,1497.3,298,105,127,12.4,9.4,186,9.451,62.056
"Rhizocarpon geographicum","mean",0.6,7.2,0.272,692.3,14.49,-12.31,26.8,5.04,-2.16,9.78,-7.92,1637.9,210.4,76,32,574.6,255.7,429.4,404.2,152.1,78.1,-2,154.1,184,1331.3,290,115,122,26857905.2,7.65,199,-3.735,51.638
"Rhizocarpon geographicum","median",0.750000000000057,6.9,0.269000005722046,701,14.55,-13.05,27.5,6.65000000000003,-3.94999999999999,10.05,-8.44999999999999,1461.5,177.6,67,31.6,484.8,232.3,391.2,296.5,117.3,61.2,-4.3,110,183,1336.1,294,112,113,504.9,7.85000000000002,187,9.528,57.699
"Rhizocarpon geographicum","Q05",-4.94999999999999,4.2,0.172500002384186,379.55,10.05,-20.65,16.4,-6.09999999999997,-12.45,5.70000000000005,-15.6,642.6,89,25.4,15,240.7,90.65,184.5,110.15,34.18,-2.1,-80.93,68.3,133.6,594.23,246,71,46,202.05,4.25000000000006,127,-120.6966,37.16055
"Rhizocarpon geographicum","Q95",5.35000000000002,10.9,0.368500006198883,925.5,19.3,-3.24999999999994,35.9,12.15,10.4,12.85,0.450000000000045,3380.85,445.65,154,54.05,1218.8,499.25,751.4,1103.45,405.54,218.61,74.56,364.23,246,2021.38,335,161,284,429496729.5,10.21,365,36.79055,69.49695
"Rhizocarpon geographicum","range",10.3,6.7,0.196000003814697,545.95,9.25000000000003,17.4,19.5,18.25,22.85,7.14999999999998,16.05,2738.25,356.65,128.6,39.05,978.1,408.6,566.9,993.3,371.36,220.71,155.49,295.93,112.4,1427.15,89,90,238,429496527.45,5.95999999999998,238,157.48715,32.3364
"Rhizocarpon geographicum","optimum",0.68,5.6,0.323,706,15.06,-13.79,28,9.68,-6.06,10.11,-8.9,954.2,140,46.7,32.8,374.7,141.2,339,184.9,70.2,35.3,-20,90,170,1274.4,291,111,124,-175.8,8.35,185,9.762,61.652
"Rhizomnium andrewsianum","mean",-8.13,5.8,0.154,1190,12.6,-25.7,38.3,4.74,-15.64,7.78,-22.13,602.6,99,22.2,54.7,259.8,76.3,237,105.7,50.2,12.7,-45.2,95.5,183,809.2,266,143,83,63925304.4,7.76,124,-38.91,67.951
"Rhizomnium andrewsianum","median",-9.14999999999998,6.1,0.150999999046326,1230.6,13.65,-27.45,40.6,7.05000000000001,-15.35,8.65000000000003,-23.95,537.8,90.2,16.5,54.2,239.9,58.7,216.1,67.3,41.3,7.9,-47.1,90,179,832.5,262,143,85,247.9,8.05000000000001,118,-65.7333,68.72
"Rhizomnium andrewsianum","Q05",-13.45,3.3,0.108700003623962,613.94,3.12000000000003,-36.15,19.56,-14.31,-31.48,1.62000000000003,-32.71,254.44,45.23,7.07,22.84,123.16,22.57,102.36,23.54,13.6,-10.5,-77.75,62.4,159.1,152.38,243,110.7,42.2,77.72,3.06000000000001,81.7,-160.17656,54.65401
"Rhizomnium andrewsianum","Q95",0.380000000000028,9.11999999999999,0.240000009536743,1642.54,18.61,-12.92,50.96,11.91,0.780000000000045,12.45,-9.24999999999994,1173.72,187.12,54.56,95.5,483.34,189.68,444.33,275.96,128.16,49.99,-6.67,145.4,223.2,1401.11,295.3,165,120,429496729.5,10.7400000000001,185.3,146.22513,79.49571
"Rhizomnium andrewsianum","range",13.83,5.81999999999999,0.131300005912781,1028.6,15.49,23.23,31.4,26.22,32.26,10.83,23.46,919.28,141.89,47.49,72.66,360.18,167.11,341.97,252.42,114.56,60.49,71.08,83,64.1000000000001,1248.73,52.3,54.3,77.8,429496651.78,7.68000000000004,103.6,306.40169,24.8417
"Rhizomnium andrewsianum","optimum",-10.49,6.4,0.153,1473.6,14.63,-29.75,47,8.52,-21.06,9.19,-26.28,466.2,62.9,11.6,29.7,171.6,39.9,136.3,46.7,30,-2,-52,85.3,172,893.1,260,143,87,-152.3,8.84,115,-143.408,69.052
"Rhizomnium pseudopunctatum","mean",0.18,6.2,0.207,860.1,16.2,-14.27,30.5,9.5,-4.55,11.64,-10.48,1016.2,137.1,48.1,33.9,363.6,159.5,328,221.7,84.4,40,-18.6,103.1,170,1472.5,292,111,121,4730870.9,9.28,185,11.981,64.149
"Rhizomnium pseudopunctatum","median",0.450000000000045,6.2,0.199000000953674,879.1,16.45,-14.2499999999999,30.8,11.55,-5.54999999999995,12.05,-10.7499999999999,832.8,120.4,39.3,33.3,313.8,128.9,304.9,157.5,62.2,27.8,-22.5,85.4,162,1521.05,291,109,126,391.4,9.75000000000006,183.5,20.703,65.9723
"Rhizomnium pseudopunctatum","Q05",-3.84999999999997,4.53,0.161000001430511,521.83,11.55,-21.92,20,-3.74999999999994,-13.15,8.05000000000001,-17.85,661.66,88.13,28.7,22.3,243,95.4,231.3,109.33,40.8,11.4,-47.67,66.7,148,884.625,275,98,66,249.46,5.85000000000002,145,-115.48776,49.75408
"Rhizomnium pseudopunctatum","Q95",2.95000000000005,8.6,0.308999991416931,1147.41,20.45,-6.64999999999998,39.6,14.15,6.15000000000003,14.2500000000001,-2.54999999999995,1969.95,240.43,100.64,48.4,654.91,332.44,510.44,570.099999999999,203.2,111.21,26.5099999999999,205.55,214,1890.55,308.45,133.45,148,749.249999999999,11.35,217.75,57.02,69.10195
"Rhizomnium pseudopunctatum","range",6.80000000000001,4.07,0.14799998998642,625.58,8.90000000000003,15.27,19.6,17.9,19.3,6.20000000000005,15.3,1308.29,152.3,71.94,26.1,411.91,237.04,279.14,460.769999999999,162.4,99.8099999999999,74.1799999999999,138.85,66,1005.925,33.4499999999998,35.4499999999998,82,499.789999999999,5.5,72.75,172.50776,19.34787
"Rhizomnium pseudopunctatum","optimum",0.59,6.5,0.201,924,17.84,-14.64,32,12.68,-5.9,13.02,-11.14,765.6,112.5,36.7,34.5,291.7,117.4,292.8,136.9,54.4,23.9,-24.7,77.6,157,1587.3,291,107,131,-10.2,10.42,184,21.719,67.095
"Rhizoplaca melanophthalma","mean",-4.34,7.8,0.269,758.2,11.33,-17.7,29,-1.02,-6.05,5.96,-13.28,1002.4,134,45.9,34.5,360.1,156.9,254,245.6,91.7,24.1,-58.9,150.5,187,1166.4,272,134,101,130447607.9,8.08,167,-29.576,20.594
"Rhizoplaca melanophthalma","median",-1.34999999999997,7.4,0.276999998092651,749,14.2500000000001,-15.85,28.8,1.75000000000006,-6.44999999999999,9.05000000000001,-10.85,881.6,121.1,36.5,30.4,320.6,123.3,238.3,186.7,65.7,16,-56.4,117.45,185,1224.5,289,119,101.5,355.9,8.25000000000006,175,-22.414,44.3323
"Rhizoplaca melanophthalma","Q05",-21.15,3.7,0.142599995136261,443.38,-7.12999999999995,-33.59,16.8,-22.45,-27.85,-10.05,-30.09,249.82,34.1,8.88,13.1,97.26,34.08,58.26,44.28,9.43,-34.805,-160.12,72.83,142,75.815,115.85,94,38.9,115.08,3.95000000000005,68.3,-120.66988,-74.8019
"Rhizoplaca melanophthalma","Q95",3.05000000000001,12.7,0.375,1128.3,22.19,-7.56999999999999,39.88,11.49,12.35,13.35,-3.40999999999998,2008.82,266.18,106.36,70.38,732.7,344.36,550.04,653.62,227.545,104.475,39.3,344.05,248,1873.5,307,287,154,429496729.5,11.05,217,162.72276,72.08998
"Rhizoplaca melanophthalma","range",24.2,9,0.232400004863739,684.92,29.32,26.02,23.08,33.94,40.2,23.4,26.68,1759,232.08,97.48,57.28,635.44,310.28,491.78,609.34,218.115,139.28,199.42,271.22,106,1797.685,191.15,193,115.1,429496614.42,7.09999999999997,148.7,283.39264,146.89188
"Rhizoplaca melanophthalma","optimum",0.66,5.1,0.316,830.6,15.23,-14.42,28.6,7.72,-6.54,10.42,-9.18,695.4,108.7,29,27,255.4,95.2,288.5,131.7,44,12.6,-50.7,101.5,177,1242.6,298,113,113,-3893.5,8.17,187,9.91,47.392
"Rhizoplaca novomexicana","mean",-0.77,11.7,0.327,846.9,19.39,-16.51,35.9,4.24,-5.21,10.67,-10.99,997.7,131.6,49.2,31.9,347.1,167.3,282.4,203.9,58.5,5.1,-78,136.4,190,1285.5,286,123,95,2386355.2,8.71,166,-108.944,42.309
"Rhizoplaca novomexicana","median",-0.949999999999989,11.6,0.323000001907349,848.85,19.35,-16.7,36.1,6.60000000000002,-9.84999999999997,10.6,-11.35,949.2,129.85,48.05,28.55,342.35,158.3,285.05,168.65,47.35,2.6,-77.35,124.6,189,1247.4,286,126,93,254.95,9.05000000000001,161,-107.51415,40.98785
"Rhizoplaca novomexicana","Q05",-4.15499999999998,9.295,0.278999996185303,781.86,15.445,-21.155,33.095,-11.2549999999999,-14.7649999999999,7.34500000000002,-15.06,567.655,72.005,21.29,14.795,193.855,70.335,155.18,71.445,8.22,-36.875,-121.775,87.93,148,777.815,272.9,96.9,40.9,139.87,4.84000000000003,131,-114.316795,37.894135
"Rhizoplaca novomexicana","Q95",2.75500000000005,13.8,0.371050003767014,958.2,22.95,-11.85,39.51,11.065,12.865,13.855,-6.93499999999999,1564.315,200.255,83.225,58.705,500.37,287.305,411.565,425.625,133.145,60.205,-34.695,219.96,229.8,1886.44,303.1,142.1,145.1,390.21,11.55,208,-105.579115,48.84358
"Rhizoplaca novomexicana","range",6.91000000000003,4.505,0.0920500075817108,176.34,7.505,9.30500000000001,6.415,22.32,27.63,6.51,8.12499999999996,996.66,128.25,61.935,43.91,306.515,216.97,256.385,354.18,124.925,97.08,87.08,132.03,81.8,1108.625,30.2,45.2,104.2,250.34,6.70999999999998,77,8.73768,10.949445
"Rhizoplaca novomexicana","optimum",-1.36,11.5,0.317,854,19.38,-16.89,36.3,8.03,-11.38,9.38,-11.86,908.6,129.9,45.9,25.6,328.9,148.3,284.1,144.1,39.3,2.9,-74.9,108.1,188,1092.3,284,131,87,-13.7,10.01,153,-106.437,39.685
"Rhodiola integrifolia","mean",-2.13,9.8,0.284,869.8,16.61,-17.46,34.1,2.41,-3.39,9.51,-12.51,1173.6,170,48.4,41.9,453.2,168,305.5,300.2,104.6,29.2,-64.8,169.4,200,1117.4,282,127,81,33528731.6,7.49,157,-114.377,48.319
"Rhodiola integrifolia","median",-2.04999999999995,10.8,0.317000007629395,847.9,16.95,-17.55,34.8,5.95000000000005,-6.09999999999997,9.55000000000001,-12.15,1037.05,146.2,42.3,38,385.2,140.95,304.55,212.4,73.35,18.1,-61.6,136.9,199,1091.1,281,129,79,279.2,7.65000000000003,154,-116.5496,44.9886
"Rhodiola integrifolia","Q05",-7.25499999999994,4.6,0.156950004696846,653.485,11.15,-25.45,24.895,-10.95,-15.2499999999999,6.15000000000003,-21.35,569.755,84.2,14.3,16.7,223.585,54.79,80.8,71.8,16.395,-24.305,-153.4,78.1,158,622.46,261,103,32,88.085,4.05000000000001,121,-155.84224,36.840745
"Rhodiola integrifolia","Q95",2.45000000000005,13.6,0.369000005722046,1212.045,21.05,-10.05,40.6,11.15,11.755,12.85,-5.94999999999999,2271.565,328.02,100.605,73.7,872.655,336.935,515.805,780.56,286.605,135.05,9.80499999999997,366.005,251,1722.45,304,145,133,429496729.5,10.55,200,-105.417555,64.89616
"Rhodiola integrifolia","range",9.70499999999999,9,0.2120500010252,558.56,9.89999999999998,15.4,15.705,22.1,27.005,6.69999999999999,15.4,1701.81,243.82,86.305,57,649.07,282.145,435.005,708.76,270.21,159.355,163.205,287.905,93,1099.99,43,42,101,429496641.415,6.5,79,50.424685,28.055415
"Rhodiola integrifolia","optimum",-2.47,12.7,0.345,852.9,18.75,-17.99,35.3,8.02,-12.7,9.5,-12.25,929.6,132.1,28.5,29.1,345.6,104.3,306.9,145.4,52.5,16.3,-50,99.8,201,973.4,279,132,77,-79.1,8.1,145,-106.781,38.513
"Rhodiola quadrifida","mean",-6.88,9.8,0.228,1252.2,15.21,-28.02,43.2,8.5,-20.7,9.27,-22.91,909,180.3,20.3,79,469.3,74.6,460.3,85.3,87.6,23.6,-26.6,114.2,171,995.5,266,130,90,10433506.3,8.04,136,96.743,52.27
"Rhodiola quadrifida","median",-7.24999999999994,9.85,0.234999990463257,1223.25,14.55,-28.55,42.6,8.45000000000005,-20.95,8.75000000000006,-23.25,813.35,165.7,11.45,83.05,436.4,42.15,432.55,47.85,71.45,15.9,-30,96.25,171,887,263.5,131,89,409.65,7.75000000000006,133,91.5588,51.49115
"Rhodiola quadrifida","Q05",-11.95,6.265,0.147650002241135,946.43,10.65,-35.35,35.9,3.05000000000001,-29.055,4.65000000000003,-30.585,289.425,74.92,3.2,32.52,185.065,12.93,184.53,13.765,0.165,-35.18,-91.155,60.2,133.05,417.27,248,107,42,161.89,4.25500000000005,99.65,63.6675,45.9631
"Rhodiola quadrifida","Q95",-0.949999999999989,12.7,0.291350008249283,1586.37,21.285,-19.85,52.1,14.7500000000001,-12.65,14.985,-14.65,1842.865,345.55,57.71,112.37,894.715,215.1,875.88,237.7,245.35,102.24,44.105,228.275,211,1793.455,286.35,151.35,142.95,737.7,12.145,178.35,123.82344,64.396605
"Rhodiola quadrifida","range",11,6.435,0.143700006008148,639.94,10.635,15.5,16.2,11.7,16.405,10.335,15.935,1553.44,270.63,54.51,79.85,709.65,202.17,691.35,223.935,245.185,137.42,135.26,168.075,77.95,1376.185,38.35,44.35,100.95,575.81,7.88999999999998,78.7,60.1559399999996,18.433505
"Rhodiola quadrifida","optimum",-7.67,9.6,0.251,1216.3,13.86,-29.45,42.3,7.92,-20.92,7.97,-23.57,494.4,108.8,6.9,94.2,269.3,25.7,265.2,28.3,17.6,-9.4,0.1,80.1,160,787.1,261,132,87,-122.8,7.26,128,88.743,50.401
"Rhodiola rhodantha","mean",-1.34,12.5,0.343,842.1,18.79,-17.49,36.3,6.05,-8.27,10.04,-11.46,961.5,122.2,49.1,29.4,325.4,168.1,292.6,180,44.4,0.7,-76.2,120.6,193,1176.9,285,128,89,1739125.2,8.25,158,-107.008,39.883
"Rhodiola rhodantha","median",-1.44999999999999,12.6,0.347000002861023,839.7,18.7500000000001,-17.45,36.2,7.75000000000006,-10.85,9.95000000000005,-11.65,935.2,117.9,48.5,28.5,313.2,160.3,288,163.1,40.3,-1,-76.2,113.8,194,1140.5,284,129,87,264,8.35000000000002,156,-106.3579,39.6425
"Rhodiola rhodantha","Q05",-4.14999999999998,10.5,0.300999999046326,766.12,15.85,-21.15,33.5,-8.34999999999997,-14.2499999999999,7.22000000000005,-14.48,611.46,75.84,23.8,13.77,205.7,81.64,187.27,82.54,7.38,-32.59,-114.03,84.77,157,751.57,273,106,46,163.07,5.15000000000003,130,-110.67734,37.28867
"Rhodiola rhodantha","Q95",1.85000000000002,14.13,0.377999997138977,937.43,22.05,-13.65,39.6,11.65,6.58000000000001,13.08,-7.94999999999999,1406.67,183.03,73.53,51.73,481.8,273.76,413.71,334.48,95.9799999999999,36.33,-41.34,190.98,226,1700.47,300,144,138,416.08,10.7500000000001,194,-105.51739,44.5227
"Rhodiola rhodantha","range",6,3.63,0.0769999980926514,171.31,6.19999999999999,7.5,6.1,20,20.83,5.85999999999996,6.52999999999999,795.21,107.19,49.73,37.96,276.1,192.12,226.44,251.94,88.5999999999999,68.92,72.69,106.21,69,948.9,27,38,92,253.01,5.60000000000002,64,5.15994999999999,7.23403
"Rhodiola rhodantha","optimum",-2.37,13,0.355,847.4,18.22,-17.38,35.9,7.93,-12.07,9.3,-12.01,850.5,115.3,47.8,29.1,298.1,131,283.4,135.1,30.7,-6.5,-79,96.9,198,990.9,280,134,79,-43.5,9.59,147,-105.785,39.562
"Rhodiola rosea","mean",0.02,6,0.232,711.8,13.36,-12.83,26.2,4.79,-2.71,9.53,-8.64,1541.5,194.1,71.3,32.6,526.3,240.3,420.7,379,140.9,75.6,-1.4,142.3,189,1241.9,290,114,110,13895116.9,7.24,191,16.58,60.535
"Rhodiola rosea","median",0.0500000000000114,5.6,0.225,703.4,13.2500000000001,-13.15,26.5,6.35000000000002,-2.84999999999997,9.55000000000001,-8.74999999999994,1392.4,168.7,66.1,30.1,461,227.5,379,304.7,116.6,62.8,-9.6,119.6,191,1197.7,291,115,98,421,7.35000000000002,179,12.7119,62.3354
"Rhodiola rosea","Q05",-5.74999999999994,2.9,0.157000005245209,373.64,10.15,-25.59,13.9,-6.34999999999997,-18.05,6.55000000000001,-20.49,641.8,91.56,21.6,18.5,241.46,74.64,229.08,89.8,41.2,8.6,-50,72.3,141,693.14,264,79,43,193.46,4.25000000000006,132,-22.45844,45.87376
"Rhodiola rosea","Q95",5.05000000000001,9.7,0.325,1177.76,16.55,-2.44999999999999,40.5,11.2500000000001,8.15000000000003,12.45,0.450000000000045,3192.08,386.98,147.74,53,1072.76,486.48,748.5,968.179999999999,346.17,205.08,73.69,297.9,236,1955.64,331,139,280,2579.36,9.86499999999999,365,90.94472,69.97484
"Rhodiola rosea","range",10.8,6.8,0.167999994754791,804.12,6.39999999999998,23.14,26.6,17.6,26.2,5.90000000000003,20.94,2550.28,295.42,126.14,34.5,831.299999999999,411.84,519.42,878.379999999999,304.97,196.48,123.69,225.6,95,1262.5,67,60,237,2385.9,5.61499999999993,233,113.40316,24.10108
"Rhodiola rosea","optimum",0.04,5.3,0.188,714.5,12.97,-14.29,27.9,8.37,-4.52,9.38,-9.2,1338.9,139.5,68.4,31.1,389.7,236.1,344.2,210.6,91.2,47.4,-23.2,94.8,189,1145.9,289,114,89,-125.2,7.23,173,8.314,61.835
"Rhododendron aureum","mean",-5.15,8,0.189,1246.6,16.32,-25.83,42.2,8.63,-16.16,10.84,-21.1,1186.2,210.6,34.8,64,550.3,122.7,510.9,155.4,126.6,48.6,-13.6,140.2,177,1231.5,277,126,98,11361182.1,9.24,152,128.201,54.004
"Rhododendron aureum","median",-4.84999999999997,8.3,0.189999997615814,1224.3,16.15,-25.65,42.4,9.85000000000002,-17.75,10.65,-20.55,1020.4,198.9,22.1,65,531.1,82.2,466.7,94.6,106.3,36.9,-14.5,124.2,174,1202.15,275,127,98,497.9,9.25000000000006,150,126.12,53.6
"Rhododendron aureum","Q05",-11.35,3.8,0.116999995708466,860.2,11.85,-35.55,31.2,-1.84999999999997,-28.65,7.25000000000006,-31.25,470.4,85.6,5.5,28.4,225.2,20.3,203.9,21.1,25.2,-6.7,-65.3,78.3,139,709.995,256,107,53,207.6,5.85000000000002,115.95,93.2435,42.72
"Rhododendron aureum","Q95",0.450000000000045,11.4,0.25699999332428,1656.1,21.15,-16.65,53.4,14.65,5.05000000000001,14.95,-11.35,2366,372.5,105.5,105.5,973.9,341.5,956,486.9,277.2,138.7,52.6,251.9,227,1876.765,303,143,143,1008.9,12.2500000000001,192.05,167.0916,63.68
"Rhododendron aureum","range",11.8,7.6,0.139999997615814,795.9,9.30000000000001,18.9,22.2,16.5,33.7,7.69999999999999,19.9,1895.6,286.9,100,77.1,748.7,321.2,752.1,465.8,252,145.4,117.9,173.6,88,1166.77,47,36,90,801.3,6.40000000000003,76.1,73.8481,20.96
"Rhododendron aureum","optimum",-4.08,9.4,0.192,1189.1,15.15,-22.41,42.4,10.12,-17.04,9.96,-19.62,775.1,199.6,13.8,72.5,541.9,47.4,350.7,63.3,67.3,18.8,-2.6,97.1,167,1171.5,271,133,104,-128.7,9.15,151,105.34,52.015
"Rhododendron camtschaticum","mean",-0.7,4.7,0.172,783.8,13.45,-13.46,26.9,3.14,-0.16,9.54,-10.29,1749.5,238.6,84.1,34.7,628,280.4,434.5,419.5,185.6,93.2,4.2,181.4,203,1246.9,293,121,106,29351117.2,7.15,194,52.645,55.145
"Rhododendron camtschaticum","median",-0.449999999999989,5.2,0.185000002384186,883.9,13.85,-16.35,30.6,2.95000000000005,2.85000000000002,9.55000000000001,-12.55,1672,227.5,80.3,34,606.8,268.9,396.2,378.1,174.2,84.7,-3.4,173.5,203,1245.8,292,124,96,527.5,7.35000000000002,176,156.8995,53.8822
"Rhododendron camtschaticum","Q05",-6.54999999999995,1.3,0.102999997138977,327.26,9.35000000000002,-24.39,10.79,-3.24999999999994,-16.55,6.84000000000003,-20.76,599.78,92.45,20.99,21,243.37,70.25,218.74,83.28,43.84,8.19,-51.34,91.59,152.8,726.93,267.45,83.45,29,170.85,3.85000000000002,130.9,-173.16113,45.05949
"Rhododendron camtschaticum","Q95",4.45000000000005,7.3,0.248500001430511,1163.7,17.05,-0.73999999999995,38.4,10.27,9.87000000000002,12.15,0.460000000000039,3286.76,394.47,193.65,55.83,1067.1,642.81,841.06,983.01,343.02,219.67,93.6099999999999,281.09,255,1728.07,344.55,144,286.6,429496729.5,10.21,365,173.60784,64.46339
"Rhododendron camtschaticum","range",11,6,0.145500004291534,836.44,7.69999999999999,23.65,27.61,13.52,26.42,5.31000000000001,21.22,2686.98,302.02,172.66,34.83,823.73,572.56,622.32,899.73,299.18,211.48,144.95,189.5,102.2,1001.14,77.1,60.55,257.6,429496558.65,6.36000000000002,234.1,346.76897,19.4039
"Rhododendron camtschaticum","optimum",3.1,6.1,0.197,945,14.43,-19.78,33.8,2.76,4.91,9.49,-15.2,1744.7,235.4,85,33.9,635.1,292.7,389.3,350,189.9,88.5,-4.2,113.8,196,1239.5,286,135,102,-280.8,8.1,151,158.912,52.976
"Rhododendron ferrugineum","mean",0.57,9.3,0.324,700.5,14.85,-13.94,28.8,5.74,-5.17,9.54,-8.47,1652.2,199.7,85.4,27.1,555.4,291,516.2,313.6,123.8,70.5,15.5,108.3,186,1278.6,300,110,111,11508801.4,7.61,191,8.692,45.986
"Rhododendron ferrugineum","median",0.650000000000034,9.3,0.323000001907349,710.3,14.95,-14.15,29,7.75000000000006,-6.94999999999999,9.75000000000006,-8.64999999999998,1592.75,197.2,78.2,27.8,548.5,272.1,514,284.95,120.15,65.7,17.6,101.8,185,1293.45,300,111,111,570.1,7.85000000000002,190,9.1909,46.4477
"Rhododendron ferrugineum","Q05",-2.64999999999998,8.3,0.29300000667572,586.4,11.95,-18.15,24.9,-6.34999999999997,-11.05,6.55000000000001,-12.2499999999999,1050.325,122.9,41,10.4,338.05,147.625,282.55,149.65,59.2,19.5,-54.925,60.8,154,749.475,283,78,60,285.15,4.95000000000005,154,0.861975,42.634425
"Rhododendron ferrugineum","Q95",4.07500000000002,10.2,0.353999996185303,766.3,17.45,-7.54999999999995,31.5,10.65,10.85,12.15,-2.64999999999998,2488.225,287.225,153.025,42.9,806.05,498.6,792.175,551.4,200.725,138.6,90.425,181.3,224,1771.325,323,131,154.55,882.675,9.65000000000003,245.25,13.582875,47.31085
"Rhododendron ferrugineum","range",6.72499999999999,1.9,0.0609999895095825,179.9,5.5,10.6,6.6,17,21.9,5.60000000000002,9.59999999999997,1437.9,164.325,112.025,32.5,468,350.975,509.625,401.75,141.525,119.1,145.35,120.5,70,1021.85,40,53,94.5499999999997,597.525,4.69999999999999,91.25,12.7209,4.676425
"Rhododendron ferrugineum","optimum",1.05,9.4,0.322,723.4,15.55,-14.42,28.8,9.35,-7.57,10.03,-8.1,1580.9,191.4,75.1,36.6,543.9,267.5,334.7,256.5,111.6,56.4,22.9,87,187,1378,302,109,108,-72.9,8.09,193,7.227,46.975
"Rhododendron groenlandicum","mean",-0.95,7.9,0.216,1035.8,17.97,-19.18,37.2,9.86,-8.51,12.21,-14.18,1041.7,138.8,48.7,38.5,377.6,163,328.1,215.8,86,32.3,-29.9,115.9,167,1557.8,290,110,122,2026356.8,9.95,183,-104.99,55.431
"Rhododendron groenlandicum","median",-0.949999999999989,8.2,0.208999991416931,1033,18.2500000000001,-19.4,36.55,11.45,-9.44999999999999,12.45,-13.95,770.15,118.55,31.95,37.6,315.15,107.75,293.45,152.55,60.7,11.3,-44.1,99.5,167,1628.15,290,110,125,357.4,10.15,181,-116.07465,53.8429
"Rhododendron groenlandicum","Q05",-5.05499999999996,4.7,0.147950001955032,613.09,12.7500000000001,-27.85,24.07,-2.15499999999998,-18.75,7.74500000000006,-22.755,378.39,55.4,10,14.7,154.685,42.7,141.295,58.5,20.395,-18.71,-83.8,71.395,134,833.55,271,92,69,195.05,6.42000000000004,141,-148.148725,44.300885
"Rhododendron groenlandicum","Q95",2.65500000000003,10,0.292000007629395,1446.475,22.05,-9.84999999999997,48.105,15.45,6.55500000000001,15.7500000000001,-6.13999999999999,2198.395,252.075,123.5,70.105,714.15,393.835,606.445,487.845,195.925,119.035,59.905,213.49,212,2038.065,317,134,154,742.39,12.68,217,-54.089515,64.864205
"Rhododendron groenlandicum","range",7.70999999999999,5.3,0.144050005674362,833.385,9.29999999999995,18,24.035,17.605,25.305,8.005,16.615,1820.005,196.675,113.5,55.405,559.465,351.135,465.15,429.345,175.53,137.745,143.705,142.095,78,1204.515,46,42,85,547.34,6.26,76,94.05921,20.56332
"Rhododendron groenlandicum","optimum",-1.18,8.5,0.182,875.6,18.58,-16.69,34.7,12.64,-9.65,12.52,-10.59,574.1,106,18.2,17.3,269.9,65.1,258.1,79.5,30.3,-2.1,-64.3,93.7,170,1726.8,290,108,129,-76.5,10.23,179,-120.669,51.55
"Rhododendron lapponicum","mean",-3.81,6.1,0.181,996.4,13.96,-20.25,34.2,6.89,-9.65,9.33,-15.92,890.3,125.6,39.5,42.6,329,132,302.9,194.5,74.9,29.8,-31.3,106.2,187,1052.9,278,129,89,10188105.3,7.8,151,-43.584,64.458
"Rhododendron lapponicum","median",-2.84999999999997,5.6,0.182000005245209,867.7,13.7500000000001,-17.15,31,8.25000000000006,-7.14999999999998,9.35000000000002,-12.55,787.2,117,34.5,35.1,302.4,116,282.9,165.5,64.8,22.3,-34.6,100.6,186,1044,279,127,90,289.1,7.95000000000005,152,-45.4254,66.9924
"Rhododendron lapponicum","Q05",-10.7499999999999,4.8,0.127999997138977,716,10.2500000000001,-31.85,25.8,-5.63999999999997,-26.74,5.85000000000002,-27.85,375.09,63.4,9.8,19.3,167.28,34.91,153.24,39,20.1,-8.59,-70.39,64.71,155,583.1,257,110,45,134.76,4.65000000000003,112,-149.69152,51.25928
"Rhododendron lapponicum","Q95",0.450000000000045,9,0.245000004768372,1495.68,18.65,-13.05,48.7,12.2500000000001,2.95000000000005,12.65,-8.84999999999997,1841.53,214,95.29,79.99,582.88,311.6,545.19,458.47,169.39,98.58,20.9200000000001,163.69,224,1596.28,296,152,125,652.5,10.45,185,23.4895,69.91094
"Rhododendron lapponicum","range",11.2,4.2,0.117000007629395,779.68,8.39999999999998,18.8,22.9,17.89,29.69,6.80000000000001,19,1466.44,150.6,85.49,60.69,415.6,276.69,391.95,419.47,149.29,107.17,91.3100000000001,98.98,69,1013.18,39,42,80,517.74,5.80000000000001,73,173.18102,18.65166
